route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
/subjects/math/algebra/linear-relationships/,quick-answer,slug_without_hyphens,linear relationships,74,1,/subjects/math/algebra/linear-relationships/,quick-answer
/subjects/math/algebra/linear-relationships/,quick-answer,primary_concept,linear relationships,74,1,/subjects/math/algebra/linear-relationships/,quick-answer
/subjects/math/algebra/linear-relationships/,quick-answer,primary_skill,quick answer linear relationships,126,1,/subjects/math/algebra/linear-relationships/,quick-answer
/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide,exact_title,How to write a line equation from two points,158,1,/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide
/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide,short_title,How to write a line equation from two points,158,1,/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide
/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide,slug_without_hyphens,equation from two points,95,1,/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide
/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide,primary_concept,equation from two points,95,1,/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide
/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide,primary_skill,method guide equation from two points,143,1,/subjects/math/algebra/linear-relationships/equation-from-two-points/,method-guide
/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide,exact_title,Graphing a linear equation from standard form,165,1,/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide
/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide,short_title,Graphing a linear equation from standard form,165,1,/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide
/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide,slug_without_hyphens,graphing linear equations from standard form,114,1,/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide
/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide,primary_concept,graphing linear equations from standard form,114,1,/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide
/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide,primary_skill,method guide graphing linear equations from standard form,157,1,/subjects/math/algebra/linear-relationships/graphing-linear-equations-from-standard-form/,method-guide
/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer,exact_title,What do slope and intercept mean in a linear model?,137,1,/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer
/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer,short_title,What do slope and intercept mean in a linear model?,137,1,/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer
/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer,slug_without_hyphens,interpreting linear models,76,1,/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer
/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer,primary_concept,interpreting linear models,76,1,/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer
/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer,primary_skill,quick answer interpreting linear models,128,1,/subjects/math/algebra/linear-relationships/interpreting-linear-models/,quick-answer
/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer,exact_title,"Parallel and perpendicular slopes, with the vertical-line exception",79,1,/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer
/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer,short_title,"Parallel and perpendicular slopes, with the vertical-line exception",79,1,/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer
/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer,slug_without_hyphens,parallel perpendicular lines,5,1,/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer
/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer,primary_concept,parallel perpendicular lines,5,1,/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer
/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer,primary_skill,concept explainer parallel perpendicular lines,40,1,/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/,concept-explainer
/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide,exact_title,Point-slope or slope-intercept form: which should you use?,334,1,/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide
/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide,short_title,Point-slope or slope-intercept form: which should you use?,334,1,/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide
/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide,slug_without_hyphens,point slope vs slope intercept,106,1,/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide
/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide,primary_concept,point slope vs slope intercept,106,1,/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide
/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide,primary_skill,decision guide point slope vs slope intercept,138,1,/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/,decision-guide
/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer,exact_title,"Slope is a rate of change, not just rise over run",179,1,/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer
/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer,short_title,"Slope is a rate of change, not just rise over run",179,1,/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer
/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer,slug_without_hyphens,slope as rate of change,128,1,/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer
/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer,primary_concept,slope as rate of change,128,1,/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer
/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer,primary_skill,concept explainer slope as rate of change,156,1,/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/,concept-explainer
/subjects/math/algebra/polynomials-factoring/,quick-answer,exact_title,Polynomials & Factoring,28,1,/subjects/math/algebra/polynomials-factoring/,quick-answer
/subjects/math/algebra/polynomials-factoring/,quick-answer,short_title,Polynomials & Factoring,28,1,/subjects/math/algebra/polynomials-factoring/,quick-answer
/subjects/math/algebra/polynomials-factoring/,quick-answer,slug_without_hyphens,polynomials factoring,28,1,/subjects/math/algebra/polynomials-factoring/,quick-answer
/subjects/math/algebra/polynomials-factoring/,quick-answer,primary_concept,polynomials factoring,28,1,/subjects/math/algebra/polynomials-factoring/,quick-answer
/subjects/math/algebra/polynomials-factoring/,quick-answer,primary_skill,quick answer polynomials factoring,81,1,/subjects/math/algebra/polynomials-factoring/,quick-answer
/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide,exact_title,Completing the square without guessing,39,1,/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide
/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide,short_title,Completing the square without guessing,39,1,/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide
/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide,slug_without_hyphens,completing the square,11,2,/glossary/math/#completing-the-square,
/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide,primary_concept,completing the square,11,2,/glossary/math/#completing-the-square,
/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide,primary_skill,method guide completing the square,83,1,/subjects/math/algebra/polynomials-factoring/completing-the-square/,method-guide
/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer,exact_title,Exponent rules that come from counting factors,58,1,/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer
/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer,short_title,Exponent rules that come from counting factors,58,1,/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer
/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer,slug_without_hyphens,exponent rules,48,1,/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer
/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer,primary_concept,exponent rules,48,1,/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer
/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer,primary_skill,concept explainer exponent rules,78,1,/subjects/math/algebra/polynomials-factoring/exponent-rules/,concept-explainer
/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide,exact_title,"Factoring trinomials: use product and sum, not random guessing",142,1,/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide
/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide,short_title,"Factoring trinomials: use product and sum, not random guessing",142,1,/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide
/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide,slug_without_hyphens,factoring trinomials,26,1,/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide
/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide,primary_concept,factoring trinomials,26,1,/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide
/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide,primary_skill,method guide factoring trinomials,90,1,/subjects/math/algebra/polynomials-factoring/factoring-trinomials/,method-guide
/subjects/math/algebra/polynomials-factoring/greatest-common-factor/,method-guide,exact_title,Factor the greatest common factor before anything fancy,38,1,/subjects/math/algebra/polynomials-factoring/greatest-common-factor/,method-guide
