lessonId,lessonPath,category,decision,targetId,targetPath,relationshipType,placement,anchorText,approvalBasis,confidence,deferReason
textbook-lesson.math.algebra.a8-11,/subjects/math/algebra/factoring-quadratics/completing-the-square-algebraically/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-11,/subjects/math/algebra/factoring-quadratics/completing-the-square-algebraically/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-11,/subjects/math/algebra/factoring-quadratics/completing-the-square-algebraically/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-11,/subjects/math/algebra/factoring-quadratics/completing-the-square-algebraically/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-11,/subjects/math/algebra/factoring-quadratics/completing-the-square-algebraically/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-10,/subjects/math/algebra/factoring-quadratics/completing-the-square-geometrically/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-10,/subjects/math/algebra/factoring-quadratics/completing-the-square-geometrically/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-10,/subjects/math/algebra/factoring-quadratics/completing-the-square-geometrically/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-10,/subjects/math/algebra/factoring-quadratics/completing-the-square-geometrically/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-10,/subjects/math/algebra/factoring-quadratics/completing-the-square-geometrically/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-1,/subjects/math/algebra/factoring-quadratics/factoring-as-reverse-distribution-and-gcf/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-1,/subjects/math/algebra/factoring-quadratics/factoring-as-reverse-distribution-and-gcf/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-1,/subjects/math/algebra/factoring-quadratics/factoring-as-reverse-distribution-and-gcf/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-1,/subjects/math/algebra/factoring-quadratics/factoring-as-reverse-distribution-and-gcf/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-1,/subjects/math/algebra/factoring-quadratics/factoring-as-reverse-distribution-and-gcf/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-4,/subjects/math/algebra/factoring-quadratics/factoring-ax-2-bx-c/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-4,/subjects/math/algebra/factoring-quadratics/factoring-ax-2-bx-c/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-4,/subjects/math/algebra/factoring-quadratics/factoring-ax-2-bx-c/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-4,/subjects/math/algebra/factoring-quadratics/factoring-ax-2-bx-c/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-4,/subjects/math/algebra/factoring-quadratics/factoring-ax-2-bx-c/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-2,/subjects/math/algebra/factoring-quadratics/factoring-by-grouping/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-2,/subjects/math/algebra/factoring-quadratics/factoring-by-grouping/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-2,/subjects/math/algebra/factoring-quadratics/factoring-by-grouping/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-2,/subjects/math/algebra/factoring-quadratics/factoring-by-grouping/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-2,/subjects/math/algebra/factoring-quadratics/factoring-by-grouping/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-3,/subjects/math/algebra/factoring-quadratics/factoring-x-2-bx-c/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-3,/subjects/math/algebra/factoring-quadratics/factoring-x-2-bx-c/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-3,/subjects/math/algebra/factoring-quadratics/factoring-x-2-bx-c/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-3,/subjects/math/algebra/factoring-quadratics/factoring-x-2-bx-c/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-3,/subjects/math/algebra/factoring-quadratics/factoring-x-2-bx-c/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-6,/subjects/math/algebra/factoring-quadratics/general-factoring-strategy-and-irreducibility/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-6,/subjects/math/algebra/factoring-quadratics/general-factoring-strategy-and-irreducibility/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-6,/subjects/math/algebra/factoring-quadratics/general-factoring-strategy-and-irreducibility/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-6,/subjects/math/algebra/factoring-quadratics/general-factoring-strategy-and-irreducibility/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-6,/subjects/math/algebra/factoring-quadratics/general-factoring-strategy-and-irreducibility/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-12,/subjects/math/algebra/factoring-quadratics/quadratic-formula-and-discriminant/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-12,/subjects/math/algebra/factoring-quadratics/quadratic-formula-and-discriminant/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-12,/subjects/math/algebra/factoring-quadratics/quadratic-formula-and-discriminant/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-12,/subjects/math/algebra/factoring-quadratics/quadratic-formula-and-discriminant/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-12,/subjects/math/algebra/factoring-quadratics/quadratic-formula-and-discriminant/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-8,/subjects/math/algebra/factoring-quadratics/solving-quadratics-by-factoring/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-8,/subjects/math/algebra/factoring-quadratics/solving-quadratics-by-factoring/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-8,/subjects/math/algebra/factoring-quadratics/solving-quadratics-by-factoring/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-8,/subjects/math/algebra/factoring-quadratics/solving-quadratics-by-factoring/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-8,/subjects/math/algebra/factoring-quadratics/solving-quadratics-by-factoring/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-5,/subjects/math/algebra/factoring-quadratics/special-factoring-patterns/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-5,/subjects/math/algebra/factoring-quadratics/special-factoring-patterns/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-5,/subjects/math/algebra/factoring-quadratics/special-factoring-patterns/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-5,/subjects/math/algebra/factoring-quadratics/special-factoring-patterns/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-5,/subjects/math/algebra/factoring-quadratics/special-factoring-patterns/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-9,/subjects/math/algebra/factoring-quadratics/square-root-method/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-9,/subjects/math/algebra/factoring-quadratics/square-root-method/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-9,/subjects/math/algebra/factoring-quadratics/square-root-method/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-9,/subjects/math/algebra/factoring-quadratics/square-root-method/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-9,/subjects/math/algebra/factoring-quadratics/square-root-method/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-7,/subjects/math/algebra/factoring-quadratics/zero-product-property/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-7,/subjects/math/algebra/factoring-quadratics/zero-product-property/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-7,/subjects/math/algebra/factoring-quadratics/zero-product-property/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-7,/subjects/math/algebra/factoring-quadratics/zero-product-property/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a8-7,/subjects/math/algebra/factoring-quadratics/zero-product-property/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-7,/subjects/math/algebra/functions/arithmetic-with-functions/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-7,/subjects/math/algebra/functions/arithmetic-with-functions/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-7,/subjects/math/algebra/functions/arithmetic-with-functions/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-7,/subjects/math/algebra/functions/arithmetic-with-functions/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-7,/subjects/math/algebra/functions/arithmetic-with-functions/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-8,/subjects/math/algebra/functions/comparing-algebraic-families/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-8,/subjects/math/algebra/functions/comparing-algebraic-families/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-8,/subjects/math/algebra/functions/comparing-algebraic-families/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-8,/subjects/math/algebra/functions/comparing-algebraic-families/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-8,/subjects/math/algebra/functions/comparing-algebraic-families/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-4,/subjects/math/algebra/functions/domain/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-4,/subjects/math/algebra/functions/domain/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-4,/subjects/math/algebra/functions/domain/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-4,/subjects/math/algebra/functions/domain/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-4,/subjects/math/algebra/functions/domain/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-2,/subjects/math/algebra/functions/function-notation-and-evaluation/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-2,/subjects/math/algebra/functions/function-notation-and-evaluation/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-2,/subjects/math/algebra/functions/function-notation-and-evaluation/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-2,/subjects/math/algebra/functions/function-notation-and-evaluation/,reference,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-2,/subjects/math/algebra/functions/function-notation-and-evaluation/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-6,/subjects/math/algebra/functions/piecewise-defined-functions/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.math.algebra.a12-6,/subjects/math/algebra/functions/piecewise-defined-functions/,quick-explanation,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
