url,conceptId,queryFamily,intent,modifiers,courseLevel,primaryUrl,isPrimaryOwner,primaryRole,secondaryUrls,currentCompetitors,currentTitle,currentH1,proposedH1,proposedSeoTitle,proposedDescription,canonicalUrl,canonicalPolicy,indexPolicy,action,redirectFrom,collisionScore,gscQueryOverlap,gscImpressions,googleSelectedCanonical,backlinkEquity,branch2Needed,branch3Needed,status,notes,verification,lessonId,pageRole
/subjects/math/algebra/arithmetic-readiness/adding-subtracting-and-complex-fractions/,concept.math.use-common-sized-parts-to-combine-fractions-and-simplify-expressions-containing-fractions-within-fractions,"adding, subtracting, and complex fractions",learn-deep,adding subtracting and complex fractions,algebra,/subjects/math/algebra/arithmetic-readiness/adding-subtracting-and-complex-fractions/,true,textbook-lesson,,,"Adding, subtracting, and complex fractions | Unit A0 | Better Grades","Adding, subtracting, and complex fractions","Adding, subtracting, and complex fractions","Adding, subtracting, and complex fractions | Unit A0 | Better Grades",Use common-sized parts to combine fractions and simplify expressions containing fractions within fractions. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.,https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/adding-subtracting-and-complex-fractions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-6,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/factors-primes-gcf-and-lcm/,concept.math.decompose-whole-numbers-multiplicatively-and-distinguish-common-factor-questions-from-common-multiple-questions,"factors, primes, gcf, and lcm",learn-deep,factors primes gcf and lcm,algebra,/subjects/math/algebra/arithmetic-readiness/factors-primes-gcf-and-lcm/,true,textbook-lesson,,,"Factors, primes, GCF, and LCM | Unit A0 | Better Grades","Factors, primes, GCF, and LCM","Factors, primes, GCF, and LCM","Factors, primes, GCF, and LCM | Unit A0 | Better Grades",Decompose whole numbers multiplicatively and distinguish common-factor questions from common-multiple questions. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.,https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/factors-primes-gcf-and-lcm/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-3,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/fractions-as-numbers/,concept.math.interpret-a-fraction-as-a-number-quotient-ratio-and-operator-and-locate-it-on-a-number-line,fractions as numbers,learn-deep,,algebra,/subjects/math/algebra/arithmetic-readiness/fractions-as-numbers/,true,textbook-lesson,,,Fractions as numbers | Unit A0 | Better Grades,Fractions as numbers,Fractions as numbers,Fractions as numbers | Unit A0 | Better Grades,"Interpret a fraction as a number, quotient, ratio, and operator and locate it on a number line. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/fractions-as-numbers/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-4,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/fractions-decimals-and-percents/,concept.math.translate-among-equivalent-representations-and-choose-the-form-most-useful-for-a-question,"fractions, decimals, and percents",learn-deep,fractions decimals and percents,algebra,/subjects/math/algebra/arithmetic-readiness/fractions-decimals-and-percents/,true,textbook-lesson,,,"Fractions, decimals, and percents | Unit A0 | Better Grades","Fractions, decimals, and percents","Fractions, decimals, and percents","Fractions, decimals, and percents | Unit A0 | Better Grades",Translate among equivalent representations and choose the form most useful for a question. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.,https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/fractions-decimals-and-percents/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-7,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/investigation/,concept.math.arithmetic-readiness-and-repair,arithmetic readiness and repair: investigation,assessment,investigation,algebra,/subjects/math/algebra/arithmetic-readiness/investigation/,true,assessment,,,Arithmetic Readiness and Repair: investigation | Unit A0 | Better Grades,Arithmetic Readiness and Repair: investigation,Arithmetic Readiness and Repair: investigation,Arithmetic Readiness and Repair: investigation | Unit A0 | Better Grades,"Arithmetic Readiness and Repair: investigation for Arithmetic Readiness and Repair, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/investigation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/algebra/arithmetic-readiness/mastery-check/,concept.math.arithmetic-readiness-and-repair,arithmetic readiness and repair: mastery check,assessment,mastery check,algebra,/subjects/math/algebra/arithmetic-readiness/mastery-check/,true,assessment,,,Arithmetic Readiness and Repair: mastery check | Unit A0 | Better Grades,Arithmetic Readiness and Repair: mastery check,Arithmetic Readiness and Repair: mastery check,Arithmetic Readiness and Repair: mastery check | Unit A0 | Better Grades,"Arithmetic Readiness and Repair: mastery check for Arithmetic Readiness and Repair, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/mastery-check/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/algebra/arithmetic-readiness/mastery-check/answer-key/,concept.math.arithmetic-readiness-and-repair,arithmetic readiness and repair: mastery answer key,answer-key,answer key,algebra,/subjects/math/algebra/arithmetic-readiness/mastery-check/answer-key/,true,assessment,,,Arithmetic Readiness and Repair: mastery answer key | Unit A0 | Better Grades,Arithmetic Readiness and Repair: mastery answer key,Arithmetic Readiness and Repair: mastery answer key,Arithmetic Readiness and Repair: mastery answer key | Unit A0 | Better Grades,"Arithmetic Readiness and Repair: mastery answer key for Arithmetic Readiness and Repair, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/mastery-check/answer-key/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/algebra/arithmetic-readiness/multiplying-and-dividing-fractions/,concept.math.interpret-fraction-multiplication-as-scaling-and-division-as-measuring-how-many-groups-fit,multiplying and dividing fractions,learn-deep,,algebra,/subjects/math/algebra/arithmetic-readiness/multiplying-and-dividing-fractions/,true,textbook-lesson,,,Multiplying and dividing fractions | Unit A0 | Better Grades,Multiplying and dividing fractions,Multiplying and dividing fractions,Multiplying and dividing fractions | Unit A0 | Better Grades,Interpret fraction multiplication as scaling and division as measuring how many groups fit. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.,https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/multiplying-and-dividing-fractions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-5,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/number-lines-and-signed-quantities/,concept.math.interpret-sign-as-position-direction-and-change-compare-signed-numbers-and-rewrite-subtraction-as-addition-of-an-opposite,number lines and signed quantities,learn-deep,,algebra,/subjects/math/algebra/arithmetic-readiness/number-lines-and-signed-quantities/,true,textbook-lesson,,,Number lines and signed quantities | Unit A0 | Better Grades,Number lines and signed quantities,Number lines and signed quantities,Number lines and signed quantities | Unit A0 | Better Grades,"Interpret sign as position, direction, and change; compare signed numbers and rewrite subtraction as addition of an opposite. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/number-lines-and-signed-quantities/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.math.algebra.a0-1,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/powers-roots-and-scientific-notation/,concept.math.interpret-repeated-multiplication-inverse-power-questions-and-orders-of-magnitude,"powers, roots, and scientific notation",learn-deep,powers roots and scientific notation,algebra,/subjects/math/algebra/arithmetic-readiness/powers-roots-and-scientific-notation/,true,textbook-lesson,,,"Powers, roots, and scientific notation | Unit A0 | Better Grades","Powers, roots, and scientific notation","Powers, roots, and scientific notation","Powers, roots, and scientific notation | Unit A0 | Better Grades","Interpret repeated multiplication, inverse power questions, and orders of magnitude. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/powers-roots-and-scientific-notation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.math.algebra.a0-10,textbook-lesson
/subjects/math/algebra/arithmetic-readiness/practice/,concept.math.arithmetic-readiness-and-repair,arithmetic readiness and repair: mixed practice,assessment,practice,algebra,/subjects/math/algebra/arithmetic-readiness/practice/,true,assessment,,,Arithmetic Readiness and Repair: mixed practice | Unit A0 | Better Grades,Arithmetic Readiness and Repair: mixed practice,Arithmetic Readiness and Repair: mixed practice,Arithmetic Readiness and Repair: mixed practice | Unit A0 | Better Grades,"Arithmetic Readiness and Repair: mixed practice for Arithmetic Readiness and Repair, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/practice/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=13,,assessment
/subjects/math/algebra/arithmetic-readiness/ratios-rates-proportions-and-percent-change/,concept.math.distinguish-ratios-from-rates-build-equivalent-comparisons-and-interpret-percent-increase-or-decrease,"ratios, rates, proportions, and percent change",learn-deep,ratios rates proportions and percent change,algebra,/subjects/math/algebra/arithmetic-readiness/ratios-rates-proportions-and-percent-change/,true,textbook-lesson,,,"Ratios, rates, proportions, and percent change | Unit A0 | Better Grades","Ratios, rates, proportions, and percent change","Ratios, rates, proportions, and percent change","Ratios, rates, proportions, and percent change | Unit A0 | Better Grades","Distinguish ratios from rates, build equivalent comparisons, and interpret percent increase or decrease. Part of BetterGrades Algebra Unit A0: Arithmetic Readiness and Repair.",https://bettergrades.net/subjects/math/algebra/arithmetic-readiness/ratios-rates-proportions-and-percent-change/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a0-8,textbook-lesson
