path,pageType,status,contentType,canonical,robots,title,metaDescription,h1Count,mainCount,imageCount,missingAltCount,textLength,textFingerprint,mainTextLength,mainTextFingerprint
"/subjects/math/calculus/derivatives/chain-rule-map/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-rule-map/","index, follow","A Visual and Verbal Map of the Chain Rule | Unit 2A | Better Grades","Learn a visual and verbal map of the chain rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7596","8728cc8fb9c7fce86258b484933a874dcbb46b4bffae4ee20e3101b5ba0db59f","3754","e214910555c2fd4cc5a4ed72a6f62b683a803014aa421e8a08ab81828ca948e1"
"/subjects/math/calculus/derivatives/chain-rule-basic/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-rule-basic/","index, follow","The Basic Chain Rule | Unit 2A | Better Grades","Learn the basic chain rule with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","9316","758d17308d3086d09542c3d5577b40018d25ea72e79ef612d0ec5c64bc7a2fe3","5191","3c9f498990baa3e353cdf4ea8ba0f629a1fcfe4e50e34d53fc7d1ddb90223aa0"
"/subjects/math/calculus/derivatives/multiple-chain-layers/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/multiple-chain-layers/","index, follow","Multiple Chain-Rule Layers | Unit 2A | Better Grades","Learn multiple chain-rule layers with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","8446","e988988de080204fdd45a424e36ddb1816a30f94645a7afde4615633bb7010f0","4836","51cc1d500eea688781c646c2f6cc938342272ea1ba27431272c47f1b1ea3cd85"
"/subjects/math/calculus/derivatives/chain-trig/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-trig/","index, follow","Chain Rule with Trigonometric Functions | Unit 2A | Better Grades","Learn chain rule with trigonometric functions with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","8072","8aa91bd291e70d565df7a7eccac015d521f6a0453a30e85c5d3ef82c9f1e4560","4062","a366fdf43bccb84ddb5e74a42ff20807e3db05505ce7019485253696ec91d718"
"/subjects/math/calculus/derivatives/chain-exp-log/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-exp-log/","index, follow","Chain Rule with Exponentials and Logarithms | Unit 2A | Better Grades","Learn chain rule with exponentials and logarithms with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7713","46a6b4887303c1a8a893e592cc36394ef69f51e82845a8f49826b26d19360b03","3607","a51d62a8fe9e202c4cc0ef9ba0d34f19e5b99979c2ca427746484da6336d3e79"
"/subjects/math/calculus/derivatives/combined-rules/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/combined-rules/","index, follow","Combining Product, Quotient, and Chain Rules | Unit 2A | Better Grades","Learn combining product, quotient, and chain rules with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","8253","f50276c109f4073a94631880fae24452e4ca4ff4465abf2f3146e3f35a202317","4164","eda98ece99abd851cfcddced22c9cd1a63c95df6107022ce90570e614fdff373"
"/subjects/math/calculus/derivatives/chain-rule-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-rule-review/","index, follow","Chain Rule Review | Unit 2A | Better Grades","Review chain rule review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","5306","144f3559fc18dc01894fac9600560bb8e1d3d32ece06f1569585b3f02c187724","1692","9d78fab139cea293aac04aa5f6992c6ac82bc23d678d7f9a9bad4c8174882b21"
"/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/chain-rule-concept-quiz/","index, follow","Chain Rule Concept Quiz | Unit 2A | Better Grades","Test conceptual understanding of chain rule concept quiz with a short self-check and model responses. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","6950","2337a5058f5306e0858b95d8e9a049d51e889355bf0e712dc58e65300b72a18a","2918","cfd0b2ae6d5c3e15d710805f5b1a720fbc093ba855ba9c980be26c46815939bd"
"/subjects/math/calculus/derivatives/implicit-differentiation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/implicit-differentiation/","index, follow","Implicit Differentiation | Unit 2A | Better Grades","Learn implicit differentiation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","11731","8dbc0fc9f0093ada259079c0318331b97d43de02258e24bde2af32a4fb818c5e","6810","672e60e1ad3def9f2119da3a04a70c74374f360a17ead63cb7d2e1c017b39f06"
"/subjects/math/calculus/derivatives/what-implicit-means/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/what-implicit-means/","index, follow","What “Implicit” Means and Why It Matters | Unit 2A | Better Grades","Learn what “implicit” means and why it matters with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","6992","24346901a7dc6a1802fe198c700b42d7774d423eb82efd71b44b0ed50f598bcb","3187","b3bb6ab12b74ff34b5c6778842534ff4ba934a66f153f708c61e442c91c45eca"
"/subjects/math/calculus/derivatives/implicit-tangent-lines/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/implicit-tangent-lines/","index, follow","Tangent Lines to Implicit Curves | Unit 2A | Better Grades","Learn tangent lines to implicit curves with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7393","8ea4ec521a0bc034ef224ddeaec0aa970aa54f7e92d040684e40579be709097f","3489","bae2341b81bd4abd340795cc04e207bb7993cb35a7ba8ffea560d7c19483c175"
"/subjects/math/calculus/derivatives/implicit-second-derivative/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/implicit-second-derivative/","index, follow","Second Derivatives from Implicit Equations | Unit 2A | Better Grades","Learn second derivatives from implicit equations with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","6921","a9f8ace0adc4c22fae38ed52eb2758114206754352ae3e6c38bd1ebfb61c8b5d","3053","ed85950908d455c9fad38302351d0b23a742ccb5d7cbff3947300836baca43a1"
"/subjects/math/calculus/derivatives/inverse-function-rule/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/inverse-function-rule/","index, follow","Derivative of an Inverse Function | Unit 2A | Better Grades","Learn derivative of an inverse function with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","10172","037c4dc46c9daa40b482d013a8a9e8b8b71061c41203f451d330838df7a067a2","6155","4a48a8854f874df68d0dc06f1d3a3423b5cae2cfbdc1468e0eb38c422751183f"
"/subjects/math/calculus/derivatives/inverse-trig/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/inverse-trig/","index, follow","Inverse Trigonometric Derivatives | Unit 2A | Better Grades","Learn inverse trigonometric derivatives with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7673","fb022dbbaaee002fb5b05c544f2bed63b36a8020f73aef05a064adc63be691db","3628","54c5e68e3fe8e2471438e5ef31dade5cffaa36b8a98256bc024ee6d664920fb3"
"/subjects/math/calculus/derivatives/logarithmic-differentiation/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/logarithmic-differentiation/","index, follow","Logarithmic Differentiation | Unit 2A | Better Grades","Learn logarithmic differentiation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","10375","65dc6d771f9bd0e9d311b9886ca75d49ac540cf24996260e59257c3d0f55e0b5","5568","c41bec3204f84a98ebe7459d6c04ad1e996d192f922d3c1d506c5c2dc623e6de"
"/subjects/math/calculus/derivatives/variable-exponents/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/variable-exponents/","index, follow","Variable Bases and Exponents | Unit 2A | Better Grades","Learn variable bases and exponents with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7866","0f4b91a88c20f6111df7b1b49ac9cc5d794cb46b804c772f8a2941ea9db35e7c","3824","c3a6c1df11575e38a73478f4f5cfec8d4a7f13822c89a276ecba9aefca0c5e53"
"/subjects/math/calculus/derivatives/implicit-inverse-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/implicit-inverse-review/","index, follow","Implicit, Inverse, and Logarithmic Differentiation Review | Unit 2A | Better Grades","Review implicit, inverse, and logarithmic differentiation review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","5792","5012bdf961b76015e37c1b138024ca3587f2b7d421dc43eb5ec2fc030df77c22","2043","20759bf7a720367cbc130a23abd90a1270ea0705c1198622b2c24e476413488f"
"/subjects/math/calculus/derivatives/implicit-inverse-concept-quiz/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/implicit-inverse-concept-quiz/","index, follow","Implicit and Inverse Concept Quiz | Unit 2A | Better Grades","Test conceptual understanding of implicit and inverse concept quiz with a short self-check and model responses. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","7073","fc17d982e50298ece47a9d5db7b27e92e4cb97ab0655e8de53514d43db54b84e","2918","566c9d5d1aa03c7057a6973ee338578b7441c0336a6524bb7479da2e52facf61"
"/subjects/math/calculus/derivatives/higher-derivatives/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/higher-derivatives/","index, follow","Higher Derivatives | Unit 2A | Better Grades","Learn higher derivatives with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","9506","f1597909b19cf1b3c130e3fa6137ae1e303ac0c18ac14453d8526205a6e402fd","5711","8b8a9502c234c3599a34672830f527f4bf7168095a0a83f213ac84f6c21ae612"
"/subjects/math/calculus/derivatives/higher-derivative-techniques/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/higher-derivative-techniques/","index, follow","How to Compute Higher Derivatives Reliably | Unit 2A | Better Grades","Learn how to compute higher derivatives reliably with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","8036","2b774559e6c6ebdaea0359f94e29af1476fb6a18f9771eda13f838c444a08980","4017","d20a3fb81fd4f826487b60debfe4169ce7bd641e894706833eab17a494692572"
"/subjects/math/calculus/derivatives/derivative-computation-strategy/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/derivative-computation-strategy/","index, follow","A Complete Derivative Computation Strategy | Unit 2A | Better Grades","Learn a complete derivative computation strategy with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","9015","971038c3d10f695c2c4572674c96d85b679237c466de0956a38ec86bf584b6cf","5183","cf810801f2470551f6bafd70ebf4743d55a91edada9c3a32700bd0b709cc6d75"
"/subjects/math/calculus/derivatives/advanced-notes-2a/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/advanced-notes-2a/","index, follow","Advanced Notes: What Differentiability Is Really Saying | Unit 2A | Better Grades","Explore advanced notes: what differentiability is really saying in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","0","0","5090","80cf750b8128a915ebc320509c4449fcc1396e602811e795666f08c40352758c","1444","314c62ca6736f2df9fb0d4cd0c76f5c433cedc41486286a9fb5ba02b9c674763"
"/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/advanced-local-linearity-little-o/","index, follow","Differentiability, Little-o Notation, and the Best Local Linear Model | Unit 2A | Better Grades","Explore differentiability, little-o notation, and the best local linear model in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","7892","6b47b6bf5278fd343bdb34bea28d98e4f0398c99567d4c0a663aa4b1792262e6","4235","e2ac48b7d848de5c4ca31c684dbf3deed2435b75cd4fc9c64511aeda0194f18a"
"/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivatives/advanced-darboux-derivatives/","index, follow","Darboux's Theorem: Derivatives Cannot Jump | Unit 2A | Better Grades","Explore darboux's theorem: derivatives cannot jump in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2A: Derivative Foundations and Techniques.","1","1","1","0","7013","26d257877775b324f42716261daa788f3f4878bba0369a28423c5fddcf0c942f","3525","45f1da6a01cc490c8dd3aeb6eaa682ae1e6508a8d1842e7f464a9dfc3d4d3cf7"
